customer_id,product_id
1560,"[722, 1498, 729, 1065]"
1420,"[1155, 200]"
9620,"[1279, 630, 1019, 996, 1479, 31]"
6968,"[1319, 98, 1472]"
9585,"[1389, 713, 769, 187, 376, 953, 1196, 880]"
8397,"[1266, 644, 1366, 344]"
8767,"[8, 890, 1360, 777]"
7745,"[534, 1283, 594, 1516, 1039]"
1745,[1462]
9954,"[940, 1289, 1385, 270, 913, 956]"
3653,"[1552, 1329, 853, 310, 380, 996]"
3168,"[728, 1077, 29, 472, 1115]"
2341,"[702, 812]"
6631,"[729, 1145, 1041, 525]"
8106,"[935, 1258, 1434, 1318, 109, 619, 1062]"
9954,"[183, 1199]"
7929,"[1542, 240, 616, 1458]"
5406,"[323, 366, 649, 1359, 789, 113, 583]"
8039,"[1463, 947, 937, 554, 144, 960]"
8245,"[1502, 414, 976, 21]"
8397,"[337, 793, 570, 94, 1109, 1180]"
10113,"[474, 358, 707, 1217]"
3277,"[1173, 1377, 35]"
2181,"[125, 262, 678, 574, 58]"
1014,"[1200, 152, 595, 824, 867]"
3653,"[521, 605, 355, 1104, 415]"
7098,"[665, 588, 405, 954, 864, 1547]"
8544,"[801, 152, 955, 519]"
5606,"[435, 1251, 362, 739, 1168]"
8231,"[912, 236, 706, 1267, 313, 889]"
7745,"[1257, 9, 638, 1041, 658]"
2275,"[1174, 259, 1447, 172]"
3560,"[848, 825, 1307]"
1894,[1131]
2467,"[1474, 505, 1538, 702]"
5430,"[1471, 1315, 639, 695]"
3653,[119]
8315,"[1461, 518]"
7091,"[312, 900, 278, 1000, 1537, 341]"
4531,"[1230, 1246, 1196, 1346, 897, 687, 903]"
8704,"[154, 1356, 1280, 1097, 88]"
6358,"[262, 278, 228, 378, 1487, 1277, 1493, 844]"
2275,"[685, 1368, 465, 1201]"
4983,"[852, 868, 818, 968]"
7273,"[752, 1168, 1064, 548]"
9685,"[1055, 1377, 1554, 1438, 229, 739, 1182, 1411]"
9592,"[928, 1344, 96, 1138, 1128, 745]"
6369,"[702, 132, 1014, 1484, 902, 1091, 109, 352]"
872,"[881, 325, 848]"
1894,"[631, 1074, 159]"
8925,"[1398, 1548, 1098, 888, 1105, 456, 845, 822]"
1948,"[1537, 716, 479, 362, 712]"
9574,"[1046, 1435]"
8315,"[314, 929]"
6187,"[1219, 503, 1092, 470, 1192]"
4126,"[603, 792, 1368, 54, 1295, 686]"
6369,"[739, 357, 361, 1176]"
1277,"[334, 843, 873, 1515, 1559, 284, 993, 423]"
1948,"[1232, 850, 440, 1255, 367, 743, 1172]"
649,"[676, 946, 962, 913, 1062, 613, 403]"
919,"[653, 1428, 659]"
3713,"[273, 983, 827, 151, 207, 1182, 228, 390]"
1277,"[733, 17, 606]"
6187,"[816, 1326, 211]"
1948,[74]
2341,"[1539, 1516, 441, 138]"
8925,"[947, 1323, 608, 1196]"
3823,"[1073, 1356, 508, 1496, 820, 1290]"
3177,"[1411, 1134]"
814,"[815, 1338, 915, 1038, 256, 1458, 1381]"
9592,"[1498, 849, 1238, 1215, 139, 250, 333]"
8245,"[1372, 469, 1206, 969]"
6187,"[873, 823, 973, 110, 313]"
1002,"[164, 979]"
6076,"[723, 1272, 769, 1451, 962]"
2082,"[1149, 700, 903, 1120, 57]"
8121,[267]
6604,"[1515, 1159, 1082, 899, 1449, 1359]"
814,"[285, 501, 1410]"
6631,"[728, 1144, 1454, 938, 927, 545]"
1894,"[767, 611, 1493]"
8245,"[345, 734, 711, 1194, 1304]"
9374,"[1424, 1002, 1124, 342, 1131]"
6358,"[1008, 692, 82, 353]"
7231,"[203, 819]"
6093,"[1205, 489, 1078, 456, 1178]"
3958,"[589, 778, 1355, 40, 1282, 672]"
6339,"[726, 343, 347, 1162]"
1174,"[320, 830, 859, 1502, 1545, 270, 979, 410]"
2433,"[539, 156, 1305]"
9620,"[1448, 545, 1282, 1458]"
7098,"[949, 899, 1049, 599, 389]"
1823,"[240, 1055, 167, 129]"
3032,"[1262, 347, 1535, 260, 969]"
9887,[1339]
6944,"[430, 1285, 1422, 280, 177, 1219, 64]"
8474,"[783, 201, 390, 966]"
9942,"[18, 939, 877, 334]"
6416,"[623, 267]"
2082,"[344, 373, 1016, 1060, 1343, 494, 1482]"
5078,"[631, 1047, 1357, 841, 830]"
872,"[520, 963, 48]"
4907,"[413, 563, 114]"
8231,"[297, 913]"
9214,"[522, 1365, 809, 1331]"
7021,"[556, 1265]"
10160,"[277, 227]"
2341,"[77, 826]"
6093,"[1514, 360, 1121]"
2275,"[270, 952, 463, 786]"
4983,"[436, 453, 403, 553]"
71,"[336, 752, 1062, 546]"
8176,"[956, 1279, 1455, 1339, 130, 640, 669]"
71,"[1349, 1220]"
8106,"[1149, 261]"
3168,"[1442, 1353, 477, 1132, 311]"
9574,[1186]
1447,"[42, 125, 1433, 624, 1080, 857, 381, 1396]"
680,"[847, 1556, 1400, 724]"
9695,"[535, 618, 368]"
10113,"[737, 1552, 250, 627]"
7758,"[105, 334, 377, 660, 1369, 1213]"
8106,"[144, 1359, 417, 128]"
1788,[1473]
9984,"[951, 1300, 252, 281, 924, 967]"
3713,"[418, 1340, 863, 734, 391, 1007]"
8294,[1444]
10223,"[578, 422]"
4126,"[1098, 1247, 798, 588, 804, 155]"
4878,"[1137, 715, 838, 56]"
3138,"[239, 295, 1270, 315, 478]"
5578,"[13, 629, 1484, 63, 479, 375, 1417, 263, 1311, 995, 386, 242, 259, 209]"
9585,"[99, 355, 731, 16, 605]"
9432,"[228, 698, 116, 305, 881]"
5284,"[3, 618, 329]"
5852,"[987, 112, 767, 1503, 122, 5]"
6076,"[1124, 1234, 1317, 1068]"
5578,"[1290, 735, 1257]"
1805,"[1041, 1484, 569]"
1894,"[152, 302]"
2434,[752]
634,"[1507, 86, 502, 398]"
9574,"[101, 1170, 1493, 112, 1553]"
8704,"[1231, 168, 971, 948, 1430, 1127]"
6369,[1270]
7424,"[525, 702]"
1823,"[818, 236, 425]"
315,"[49, 159, 242, 1550, 741, 53]"
649,"[502, 1184, 281, 1018]"
3560,"[765, 782, 732]"
2312,[1088]
7213,"[1391, 462, 865, 482, 73, 888]"
7745,"[1431, 1487, 905]"
2634,"[649, 1131, 1242, 1325]"
9574,"[553, 1395]"
2181,"[392, 1462, 226, 403, 286, 636, 1145]"
4907,"[675, 613, 70, 1285, 343, 53, 1335]"
843,"[399, 1108]"
8391,"[1265, 1215, 1364, 915, 705, 921, 272]"
919,"[1375, 1298]"
814,"[20, 663, 706, 989, 1285, 1129]"
9954,"[1423, 1494, 552]"
4126,[1228]
9887,"[412, 1095, 192]"
8649,"[828, 991]"
634,"[1161, 1550]"
71,"[429, 1045, 342]"
9425,"[1164, 382, 1170, 1507]"
6076,"[38, 228, 804, 1047]"
5933,"[777, 714, 172, 1386, 444, 155, 1436]"
919,"[1278, 429, 1417, 741, 1211]"
4126,"[1367, 891, 762]"
1805,"[52, 575, 152, 275]"
3032,"[449, 1331, 243, 805]"
4277,"[975, 166, 622, 399, 1481, 938]"
6563,"[443, 206, 89, 439, 948, 1391, 476]"
1232,"[1528, 41, 656]"
9049,"[919, 1455]"
6604,"[679, 1029, 1538, 423, 652]"
1260,[556]
1554,"[1006, 463, 120, 735, 1325, 1048]"
5578,"[1352, 1381, 466, 509, 792]"
9942,[149]
4208,"[1491, 549]"
2094,"[1349, 219, 1222, 186, 1322]"
9586,"[319, 922, 1499, 1328, 1012, 403, 673]"
9984,[1525]
1174,"[95, 432, 248, 798, 708]"
6358,"[891, 841, 991, 128, 332]"
3138,"[279, 1094]"
7270,"[838, 1388, 884, 9, 1078, 1400]"
4277,[878]
9685,[928]
9942,"[951, 1367, 119, 1161, 1151, 768, 772]"
9592,"[1095, 114, 357, 41, 989]"
6968,"[746, 1162, 1472, 956, 946, 563]"
2974,"[883, 727, 51, 521]"
6968,"[1502, 1253, 444, 899, 677, 200, 1215]"
3747,"[1226, 111, 754, 383]"
9574,"[1050, 1439]"
8315,"[318, 934]"
6212,"[1223, 507, 1096, 474, 1196]"
4126,"[607, 797, 1373, 58, 1300, 691]"
6369,"[744, 361, 365, 1181]"
1277,"[338, 848, 877, 1520, 5, 288, 998, 428]"
2094,"[1237, 854, 444, 580, 1250, 68, 497]"
649,"[680, 950, 967, 917, 1067, 618, 408]"
1002,"[657, 1433, 663]"
3747,"[278, 987, 831, 155, 211, 1187, 232, 394]"
1277,"[738, 22, 611]"
6212,"[821, 1330, 215]"
2974,"[175, 125]"
1553,"[1534, 725]"
1805,"[1536, 1525, 1143]"
6631,"[194, 876]"
8315,"[221, 1209, 533, 1003, 421, 610]"
1554,"[1139, 1555, 307, 1349, 1339, 956, 546]"
8704,"[423, 999, 829, 513, 1461, 174, 190]"
2433,"[310, 1313, 277, 1413, 1536, 753]"
3560,"[764, 780, 730]"
2275,[1086]
7098,"[976, 460, 864, 67, 71, 887]"
8544,"[1526, 25, 1000, 1190]"
1396,"[1506, 817, 181, 118]"
7788,"[1061, 1423, 1067]"
3671,"[681, 1391, 821]"
5078,"[1204, 554, 1357, 921, 1403]"
4277,[1014]
1260,[1397]
8704,"[875, 1224, 1320, 205, 848]"
8121,"[1217, 1327, 1410, 1160]"
6093,"[1383, 827, 1350]"
2622,"[1133, 18, 661, 291]"
8391,[958]
4907,"[941, 1397]"
6212,[475]
4126,"[1004, 382, 1104]"
5418,"[608, 837]"
8294,[1305]
2634,"[34, 251, 746, 1549, 1526, 450, 147]"
491,"[490, 1172, 780, 1103]"
9887,"[753, 770, 720, 870, 420]"
9685,"[470, 61, 876, 1546, 364]"
1371,"[693, 537, 1419]"
491,"[1149, 1538]"
9984,"[417, 1033, 330]"
6093,"[273, 1049]"
4878,"[1405, 357, 800, 1442, 1072, 1355]"
1745,"[397, 1479, 936, 1007]"
9685,[870]
1948,"[27, 204, 88, 437, 947, 1390, 61]"
5430,"[1429, 1086, 144]"
8704,"[917, 1453]"
6604,"[678, 1027, 1537, 8, 651]"
1260,"[141, 251, 334, 85, 834, 145]"
2312,"[691, 1374, 471, 1207, 1384]"
1032,"[315, 531, 1440]"
7304,"[758, 1174, 1484, 554]"
4965,"[964, 142]"
1420,"[844, 900, 318, 921, 1083, 1327, 1010, 401]"
7758,"[678, 1399, 378, 1154, 384, 721, 538]"
7929,"[1430, 675, 652, 1134, 831]"
6944,"[1268, 431]"
8021,"[309, 192]"
9942,"[1401, 32, 608]"
10113,"[419, 290, 1505, 562, 273]"
5833,"[300, 1036, 1213, 1096, 1446, 1542]"
6048,"[753, 503, 1252, 150]"
7976,"[693, 271]"
8315,"[1292, 1175, 1525, 477, 920, 4, 1192, 1475]"
4878,[1489]
8397,[474]
1232,"[990, 1326]"
6048,"[1510, 180, 224, 507, 1216, 1060]"
7424,"[88, 1303, 361, 72]"
489,"[1320, 311, 221, 904, 415, 737, 914, 798]"
5618,[1460]
491,"[1376, 1366]"
9586,"[191, 1393, 1316, 1133, 124]"
7015,[298]
6968,"[881, 1270, 1247, 171, 282, 365, 115, 864]"
8315,"[88, 531, 1174, 804, 1087, 238]"
3671,"[1211, 668]"
1894,"[1011, 1267]"
680,"[1304, 801, 1483, 994]"
5430,"[1111, 967]"
8231,"[951, 1034, 784, 1533, 942, 305, 243]"
8474,"[79, 589, 618, 1261, 1304, 29, 738]"
7976,"[1055, 778, 1194, 1504, 988, 978, 595]"
10114,"[1114, 159, 736]"
9620,"[1451, 1534, 1285, 476, 931, 709, 232]"
5652,"[748, 1258, 143]"
1523,"[419, 369, 519]"
6944,"[279, 350, 966, 263, 400]"
3192,"[152, 329, 212, 562, 1071, 1514, 185]"
6358,"[1554, 1211, 268]"
9586,"[944, 1481]"
8106,"[802, 1152, 103, 132, 775]"
2275,"[266, 376, 459, 209, 958, 270, 1191]"
6048,"[615, 965, 1061, 1504]"
3277,"[1221, 1437, 788, 1177, 1154, 79, 189]"
843,"[532, 1214, 312, 1048]"
4126,"[796, 812, 762]"
2467,[1118]
7424,"[1008, 492, 896, 99, 103, 918]"
8039,"[1461, 1518, 935, 1124]"
1882,"[1538, 849, 213, 150, 1165]"
1560,"[1388, 1298, 423, 1492, 256]"
8925,[1132]
9620,"[1448, 1531, 1282, 473, 1342, 706, 229]"
1560,"[1256, 1352, 237, 880, 923]"
9214,"[480, 563, 314]"
6358,"[1362, 620]"
2094,"[364, 913, 823]"
4277,"[521, 1496, 542]"
6346,"[165, 275, 359, 109, 858, 1313, 1091]"
7929,"[781, 1130, 82, 525, 754]"
2814,"[755, 452]"
680,"[368, 784, 1094, 578]"
8544,"[988, 1311, 1487, 1371, 162, 672, 701, 1344]"
9953,"[958, 1374, 126, 1168, 1158, 775, 366]"
7015,"[243, 819, 649, 332, 1281, 1551]"
6339,"[1365, 956]"
1805,"[1310, 1127, 118, 28, 711]"
3138,"[1040, 1190, 327, 530, 747, 98]"
3958,"[1080, 243]"
4965,"[121, 4, 354, 863, 1306, 1535, 21, 304]"
4350,[318]
2312,"[860, 145, 734]"
7758,"[944, 1453, 1483, 567]"
9887,"[1513, 864, 109, 1230, 155, 265, 348]"
7424,"[1290, 388, 1124, 1301]"
6358,"[888, 838, 988, 539, 329]"
1014,"[179, 994, 106, 69]"
1588,"[1105, 189, 1377, 102]"
3713,"[98, 75, 558, 668, 751, 502, 1251]"
6370,"[1114, 1290, 1174, 1523, 475]"
9586,"[591, 568, 1051, 747, 831, 678, 1427]"
3032,"[146, 322, 206, 555, 1065, 1094, 179]"
6212,"[1548, 1204]"
8121,[686]
1882,"[376, 20, 1501, 1318, 309, 220]"
5618,[1401]
2467,"[453, 203, 952]"
1277,"[509, 1179, 1141, 426, 1428, 392, 1528]"
1032,"[943, 1093, 230, 433, 650]"
2634,"[1099, 1355]"
1823,"[1392, 889, 13, 1082, 1405]"
3653,"[43, 247, 463]"
2275,"[552, 276, 692, 1002, 486]"
8397,"[70, 579, 609, 1251, 1295, 20, 729]"
8704,"[1143, 866, 1282, 34, 1076, 1066, 683]"
8943,"[911, 1514, 532]"
10113,"[568, 651, 402]"
7270,"[1450, 708]"
2974,"[452, 1001, 911, 36]"
9592,"[1417, 808]"
5578,"[951, 1061, 1144]"
9754,"[478, 482, 1298, 1554, 372, 1215, 245]"
4907,"[1254, 1271, 1221, 1371, 921, 1125, 1341]"
680,"[276, 1478, 1401, 1218, 209, 120, 802, 313]"
1277,"[163, 1085, 609, 480, 136]"
1588,"[613, 1295, 392, 1129]"
5418,"[876, 893, 843, 993]"
7588,"[776, 1192, 1502, 573]"
5078,"[982, 161]"
8704,"[1542, 40, 1016, 61]"
8121,"[1255, 153, 1488]"
8704,"[1445, 729, 1318, 696, 1418, 396]"
2634,"[912, 769, 785, 735, 885, 436, 640, 856]"
462,"[1282, 1192, 317, 1386]"
9685,"[1502, 1359, 1375]"
3747,"[599, 123, 1552, 1209, 267, 1535, 1259]"
8231,"[1100, 1395, 1239, 563, 1033]"
1002,"[1189, 713, 170, 338, 954, 251, 388]"
7788,"[1276, 428, 271, 1153, 1210]"
10160,"[222, 1303, 760]"
3138,"[948, 326, 1048]"
4429,[552]
1277,"[1041, 459, 648, 1224, 1468]"
6212,"[865, 575]"
3523,"[755, 1344, 722, 1443, 422, 784, 428, 351]"
6938,"[668, 778]"
6187,"[15, 431]"
1588,"[121, 1257, 1380, 597, 242, 165]"
6563,"[574, 724, 275, 65]"
5618,"[1234, 304, 708, 325, 1473]"
5617,"[22, 1210, 1493, 645, 488]"
6369,"[206, 661, 439, 1520, 977, 1048]"
8474,"[342, 226]"
4208,"[1434, 66, 642]"
4965,[1357]
6604,"[9, 1224, 282]"
9620,"[958, 1495]"
7098,"[719, 1068, 20, 49, 692]"
2312,"[279, 389, 473, 223, 972, 283, 1205]"
6339,"[1309, 100, 196, 639, 1282, 1325, 50]"
10223,[685]
9432,"[1494, 1085]"
7745,"[269, 86, 635, 546, 1228, 326, 1062, 825]"
1788,"[1035, 492, 563, 1178, 572, 710, 1126, 1022]"
10113,"[1138, 156, 400, 83, 1032]"
7734,"[789, 1205, 1515, 999, 988, 606]"
3653,"[1339, 769, 93, 563]"
7734,"[1545, 1296, 486, 1356, 719, 243, 114, 1329]"
680,"[1515, 1359, 683, 1153, 157, 760]"
1032,"[411, 827]"
6027,"[517, 95, 217, 993, 224, 561, 377, 927]"
1948,"[390, 141]"
2275,"[536, 20, 424, 1185]"
919,"[1222, 1505, 657, 501, 1383, 1439]"
1232,"[1262, 973, 696, 1112]"
8176,"[1220, 344, 1413, 178, 354, 238, 587]"
5078,"[1263, 627, 151]"
7929,"[1523, 967, 1489, 1067, 1190, 408]"
8121,"[418, 435]"
2814,"[485, 235, 984]"
1553,"[541, 1211, 1173, 458, 1460, 424, 2]"
1447,"[975, 1125, 262, 465, 682, 33]"
2082,[1014]
3713,"[726, 223]"
8231,"[1099, 250, 94, 976, 1032]"
919,"[1188, 1126]"
5578,[111]
8925,"[1531, 510, 872, 516, 439]"
2434,"[174, 1123, 979]"
8544,"[857, 220, 1302, 1173, 830, 1445, 1156, 880]"
9620,"[654, 1216]"
1523,"[1027, 1243, 594, 983, 960, 1443, 1553]"
8943,"[338, 1020, 118]"
8039,"[754, 916]"
826,"[1184, 15]"
622,"[452, 1067, 364]"
6563,"[308, 1084, 315, 651, 468, 1018, 514]"
6346,"[485, 968, 664]"
6938,[101]
4878,"[1043, 421, 1143]"
10114,"[525, 1168, 1212]"
1420,[222]
9592,"[1537, 89, 172, 1481, 671, 1541]"
10113,"[432, 1114, 212]"
6263,"[848, 1424]"
704,"[1181, 12]"
1560,"[546, 1162, 459]"
7745,"[402, 1178]"
6944,"[1534, 486, 929, 13, 1201, 1484]"
1948,"[429, 1511, 968, 1039]"
1287,"[999, 1336]"
6076,"[1519, 190, 233, 516, 1225, 1069]"
6563,"[1558, 1215, 273]"
9586,"[949, 1485]"
8106,"[807, 1156, 108, 137, 780]"
2275,"[270, 380, 463, 214, 963, 274, 1196]"
6263,"[1300, 91, 187, 630, 1273, 1316, 41]"
10160,[676]
9425,"[1485, 1076]"
7424,"[260, 77, 626, 537, 1219, 316, 1053, 816]"
2476,[1123]
7745,"[1013, 497, 900, 104, 108, 923]"
8039,"[1466, 1522, 940, 1129]"
814,"[1445, 757, 120, 58]"
8397,"[1097, 1459, 1103, 1026]"
1174,"[1530, 161, 737]"
9620,"[1453, 1536, 1286, 477, 1347, 710, 234]"
7021,"[872, 968, 1411]"
8474,"[130, 80]"
1032,"[808, 1557, 455, 232, 1314, 771]"
4907,"[276, 39, 1480, 272, 781, 1224]"
9425,"[1301, 492, 948, 725, 249, 1264, 1335, 392]"
8704,"[1365, 689, 745, 163, 352, 928, 1172, 856]"
8021,"[1242, 620, 1342, 320]"
8474,"[1541, 865, 1335]"
5090,"[617, 180, 663, 773, 856, 607, 1356]"
2341,"[74, 251, 135, 484, 580]"
1002,"[696, 673]"
3823,"[1069, 366, 503]"
1894,"[1086, 316]"
3177,"[393, 836, 1479, 1109, 1392, 543, 387]"
315,"[996, 1412, 1308, 793, 1196]"
1420,"[983, 1426, 97]"
6370,"[1239, 1389, 940, 1143, 1360, 297, 1100]"
1948,"[1322, 1139, 130, 138, 820, 331, 654]"
1805,"[371, 121]"
2094,"[930, 415, 404, 21]"
4362,"[1324, 1207, 1557, 94, 537, 1180]"
1002,"[1460, 358, 135, 1217]"
71,"[601, 1377, 607]"
2181,"[125, 834, 678, 2, 58, 1034, 79]"
462,"[808, 11, 15]"
4020,"[1303, 814, 1136, 1313]"
680,"[804, 754, 903, 454, 658]"
8649,"[429, 1245, 1501]"
1882,"[871, 1048, 931]"
7588,[1274]
7015,"[1537, 195]"
4040,"[844, 715, 372, 987, 698, 422, 838]"
10114,"[558, 402]"
3958,"[1078, 1228, 779, 569, 785, 136]"
4350,"[1118, 695, 818, 36]"
2152,"[219, 275, 1251, 296, 458]"
5090,"[1552, 609, 1464, 44, 460, 356, 1398, 243]"
5284,"[1292, 976, 366, 223, 239, 189]"
634,[856]
8039,"[440, 802, 447, 370, 187, 736, 646, 1329]"
9954,"[1378, 690, 53, 1135]"
1553,"[1398, 616, 260, 183, 1558, 549, 460]"
5406,[17]
4983,[1425]
3823,"[942, 1252, 322]"
4905,"[590, 1139, 1050, 174]"
843,"[1555, 946]"
6938,"[1089, 1199, 1283, 1033]"
634,"[1256, 286, 1222]"
1554,"[1006, 1449, 120]"
8397,"[1359, 1509, 1059, 1263, 1480, 417, 1220]"
3192,"[1442, 1259, 250, 161, 843, 354, 677, 853]"
2974,"[747, 618, 275, 890, 601, 324]"
7304,"[214, 657]"
7231,"[1087, 771, 161, 432, 448, 399, 548]"
6076,[535]
6093,"[945, 855, 1538]"
4983,"[668, 1271, 1434, 119, 1361, 752, 1022]"
5090,"[1097, 382, 971, 348]"
8649,"[1131, 282, 126, 1008, 1064]"
1232,"[1220, 1158]"
6604,"[240, 1055]"
7021,"[385, 934, 845, 1527]"
3805,"[303, 1252, 1108, 1125]"
6944,"[16, 1285, 1009, 1425, 177]"
4040,"[453, 803, 898, 1341]"
1745,"[1059, 1275, 723, 1112, 1089, 14, 124]"
340,"[467, 1149, 247]"
9685,"[883, 1045]"
1174,"[1216, 47]"
1002,"[484, 1099, 396]"
9942,"[1219, 436, 1225, 4]"
6604,"[93, 283, 859, 1102]"
6358,"[832, 769, 226, 1441, 499, 210, 1491, 349]"
8544,"[683, 873, 1449, 134, 1376, 767, 623]"
8106,"[234, 663, 107, 629, 207, 330, 1106]"
4965,"[880, 670, 887, 238, 627, 604, 1086]"
6346,"[71, 1540, 664, 1319, 497, 260]"
9562,"[1194, 118, 228, 312, 62, 811]"
2814,[661]
9586,"[1083, 35, 478, 707]"
7424,"[474, 225, 973]"
1420,"[944, 1200]"
5065,"[824, 734]"
6416,"[52, 858, 288, 1170, 82, 1058, 1247]"
843,"[1098, 715, 305, 1120, 232, 609]"
1277,"[1137, 182, 758, 588]"
6212,"[829, 352, 1367, 1438, 496, 1351]"
7015,"[868, 1378, 263]"
2434,"[539, 489, 639]"
8767,"[399, 470, 1086, 383, 520]"
5418,"[1048, 1225, 1109, 1458]"
7758,"[815, 366, 570, 786]"
3613,"[129, 119, 1294, 1298]"
9685,"[922, 1271, 223, 252, 895, 939]"
3277,"[389, 1311, 835, 706, 362, 978]"
9214,[1512]
9953,"[549, 393]"
3560,"[1069, 1219, 769, 559, 776, 127]"
4277,"[1109, 686, 809, 27, 307, 363, 1339, 384, 546]"
5065,"[1543, 600, 1455, 34, 451, 347, 1389, 234]"
6048,"[1380, 1063, 454, 311, 327, 277]"
491,[847]
7976,"[431, 793, 437, 361, 177, 727, 637, 1319]"
1894,"[690, 1, 923, 446, 317, 1532, 590, 301]"
826,"[790, 1260, 263, 866, 1443, 1272, 1053, 444]"
8121,"[720, 298]"
9049,"[1319, 1203, 1552, 504, 947, 32, 1219, 1502]"
5406,[1516]
8925,"[501, 1344]"
1745,"[341, 1410, 175, 351, 235, 584]"
4983,[1366]
6938,"[19, 1233, 291, 2]"
4020,"[959, 1508, 1418, 543, 54, 376]"
6346,"[1412, 975, 1458, 10]"
9984,"[819, 1196]"
9214,"[353, 1036, 133]"
5430,"[90, 666, 495, 179, 1128, 1398]"
3523,"[1115, 705, 1521, 633, 595, 1438, 882, 1404]"
6027,"[1445, 104, 1013, 1402, 1379, 303, 414]"
2974,"[343, 1025, 536, 859, 1036]"
7929,"[477, 694]"
5430,"[1343, 800, 457, 1072, 783, 507, 923]"
9953,"[960, 390]"
3523,"[1066, 1216, 767, 556, 773, 124]"
5624,"[1203, 780, 903, 121]"
4277,"[304, 774, 1336, 381, 957]"
5065,"[1540, 597, 1452, 32, 448, 757, 1386, 231]"
1948,"[600, 284, 1232]"
340,"[511, 966, 743, 267, 1282, 1353, 411]"
6631,"[407, 450]"
4983,"[264, 121, 138, 88, 237]"
8106,"[221, 1396]"
2341,"[248, 171, 1546, 537]"
7231,"[1440, 125, 1367, 757, 614]"
9984,"[1027, 1337, 821, 811]"
1745,"[1553, 172, 56, 405, 501]"
9754,"[617, 595]"
1232,"[112, 967, 1104, 1520, 272, 997]"
10113,"[249, 531, 1241, 1085]"
5406,"[109, 219, 303, 53, 802, 1257]"
1232,"[1027, 151, 1220, 1543, 162, 45, 395, 904]"
9574,"[199, 1467, 1191, 49, 359, 1401]"
9953,"[652, 935, 86, 1074]"
704,"[99, 209, 292, 42, 791, 103]"
1894,"[649, 1331, 429, 1165]"
7213,[330]
7588,[913]
4040,"[896, 1352]"
1002,[430]
3177,"[1372, 336, 1472]"
6369,"[660, 1303]"
7563,[1259]
1882,"[377, 594]"
3823,"[1243, 700]"
2275,"[1043, 1299]"
1014,"[1336, 833, 1515, 1026, 1349]"
2433,"[764, 967, 1184, 121, 924, 901]"
9942,"[1217, 21, 1223, 1146]"
2094,"[92, 281, 857, 1100]"
5078,"[1435, 958, 829]"
2434,"[120, 642, 220, 343]"
2634,"[420, 1302, 214, 775]"
3958,"[946, 137, 592, 370, 1451, 908]"
7231,"[510, 273, 157, 506, 1016, 1459, 544]"
1002,"[1498, 11, 627]"
8315,"[889, 1426]"
7270,"[747, 1096, 48, 491, 720]"
1745,"[624, 320]"
8649,"[237, 653, 963]"
9049,"[387, 204, 753]"
7424,"[1003, 1473]"
9984,"[594, 384, 601, 1510, 754, 318]"
680,"[634, 1410, 1054]"
2341,"[571, 867]"
5284,"[757, 707, 857, 408]"
5618,"[1057, 1367, 437, 840]"
2814,"[122, 1443, 1326, 118, 628]"
1396,"[744, 721, 1204]"
4607,"[541, 945, 148, 152, 968, 1224]"
7976,[106]
2181,"[1021, 1038, 988, 1138, 688, 892]"
2467,"[1475, 505, 1441, 605]"
5430,"[1472, 902, 226, 696]"
9574,[120]
3805,"[1462, 519]"
1788,"[1222, 93, 1095, 60, 1195]"
8704,"[290, 893, 1469, 1299, 983, 373, 643]"
8176,"[1399, 683, 127, 650, 227, 350, 1126]"
4531,"[1268, 1472, 130, 1039]"
7213,"[557, 1318]"
1745,"[170, 507, 324, 873, 369]"
7231,"[552, 503, 652]"
8925,"[826, 483, 1099, 810, 533, 949, 1259]"
2622,"[417, 1299, 211, 1186, 1376]"
3747,"[1319, 1073, 131, 1400, 1123, 1539, 291, 1333]"
9374,"[1081, 910, 594]"
2341,"[72, 821]"
6093,"[1509, 355, 1530, 1120, 378]"
5578,"[761, 1043, 195, 39, 921, 977]"
8474,"[534, 1389, 1526, 385, 281, 1323, 168, 930]"
1032,"[900, 291, 147, 164, 114, 264]"
9953,"[1037, 1414, 698, 1287, 665]"
491,"[1380, 798, 987, 5, 249]"
680,"[1203, 914, 638, 1054]"
7745,"[1161, 285, 941, 119, 296, 179, 529]"
4350,"[791, 568, 92]"
6076,"[1367, 812, 1334]"
2467,"[1118, 3, 645, 275]"
8021,[942]
4698,"[925, 1381]"
6093,[459]
7976,[600]
6263,[1396]
4208,"[460, 810, 1319, 204]"
1745,"[1479, 138, 633, 1436, 1413, 337, 912]"
8544,"[1255, 380, 1449, 213, 390, 273, 623]"
6263,"[1299, 663, 186]"
8121,"[1558, 1003, 1525, 1103, 1226, 443]"
8544,"[454, 470]"
3277,"[520, 271, 1020]"
1788,"[577, 1246, 1209, 493, 1496, 460, 38]"
2082,"[1011, 1160, 297, 501, 717, 68]"
3168,"[1050, 214]"
6339,[188]
649,[371]
6370,"[488, 731, 415, 1364, 1220, 1237, 1187, 1337]"
7563,"[1347, 1270]"
462,"[1453, 538, 581, 864, 16, 1004, 328]"
5406,"[1350, 101, 1144, 1133, 750]"
7976,"[1266, 351, 395, 678, 973]"
704,"[1440, 631]"
3805,"[1320, 165, 1340, 931]"
224,"[554, 904, 1413, 298]"
7231,"[15, 232, 1141, 1530, 1507, 432, 542]"
5833,"[568, 1250, 762, 1084, 1261, 1144]"
6076,"[1022, 718, 801]"
